Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO JUSTO Y BUENO RIONEGRO GALERIA,ORIENTE ANTIOQUENO,116511,2018/12/07,ACTIVA,2021/03/26,2021,6.128718,-75.3810094,"Cra. 55b #21 - 46, Rionegro, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO RIONEGRO SAN ANTONIO DE PEREIRA,ORIENTE ANTIOQUENO,109346,2018/01/10,ACTIVA,2021/03/26,2021,6.128718,-75.3810094,"Cra. 55b #21 - 46, Rionegro, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO RIONEGRO VEREDA BELEN,ORIENTE ANTIOQUENO,116510,2018/12/07,CANCELADA,2020/03/03,2020,6.173302700000001,-75.3694783,"Rionegro, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO RODADERO,SANTA MARTA PARA EL MAGDALENA,203735,2018/06/01,ACTIVA,2021/03/30,2021,10.6879164,-71.6768591,"M8QF+56G, Maracaibo 4005, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO ROSALES,CUCUTA,313113,2017/05/11,ACTIVA,2021/03/30,2021,10.6660405,-71.6137626,"entre Avenidas11 y 12 C. 76, Maracaibo 4002, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO RUITOQUE MIRADOR,BUCARAMANGA,9000370270,2017/03/15,ACTIVA,2021/03/17,2021,7.027778199999999,-73.09818109999999,"FINCA EL MIRADOR, Via Ruitoque, Floridablanca, Loma Mesa de Ruitoque, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SABANA DE TORRES,BARRANCABERMEJA,105359,2016/09/19,ACTIVA,2021/03/12,2021,7.3937699,-73.4983603,"Cl. 14 #11-14, Sabana de Torres, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SABANETA CALLE LARGA,ABURRA SUR,205650,2018/01/10,ACTIVA,2021/03/25,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SABANETA EL CARMELO,ABURRA SUR,204023,2017/10/10,ACTIVA,2021/03/29,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SABANETA LA TUNA,ABURRA SUR,215346,2018/11/23,ACTIVA,2021/03/29,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SABANETA VILLA DEL CARMEN,ABURRA SUR,200201,2017/05/25,ACTIVA,2021/03/29,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SAHAGUN PARQUE,MONTERIA,164211,2018/05/29,ACTIVA,2021/03/25,2021,4.7318323,-74.04470450000001,"Carr. 19 # 150-16Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SALDAÑA,SUR Y ORIENTE DEL TOLIMA,93400,2018/03/09,ACTIVA,2021/02/11,2021,3.9304321,-75.0131059,"K 12 14 71T 11 14 52, Cl. 12 #K 15, Saldaña, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO SAMPER MENDOZA,BOGOTA,2737467,2016/09/27,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAMPUES,SINCELEJO,109227,2019/04/08,ACTIVA,2021/03/23,2021,9.1801286,-75.38127,"Tv. 13 #21-34, Sampués, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO SAN ALBERTO,AGUACHICA,41709,2016/06/08,ACTIVA,2021/02/18,2021,7.760980199999999,-73.3901527,"Cl. 5 #2-66, San Alberto, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO SAN ALONSO,BUCARAMANGA,9000353276,2016/07/29,ACTIVA,2021/03/17,2021,7.1337278,-73.1280632,"Cra. 18 #No. 13-33, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN BERNARDO DEL VIENTO,MONTERIA,174911,2019/09/19,ACTIVA,2021/03/25,2021,9.3531401,-75.9526741,"Cl. 10 #7 - 06, San Bernardo Del Viento, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO SAN BLAS,BOGOTA,2899922,2017/12/18,ACTIVA,2021/03/19,2021,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CIPRIANO,BOGOTA,2885502,2017/10/26,ACTIVA,2021/03/19,2021,4.7498182,-74.05914400000002,"Cl 167 #5844 #58- a, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CRISTOBAL NORTE,BOGOTA,2799594,2017/03/30,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CRISTOBAL SUR,BOGOTA,2737447,2016/09/27,ACTIVA,2021/03/19,2021,4.4682408,-74.1283634,"Carrera 14 # 138 f, Cl. 43 Sur, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FERNANDO,BOGOTA,2765349,2017/01/10,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FRANCISCO,FACATATIVA,104694,2016/10/06,ACTIVA,2021/02/23,2021,4.974400999999999,-74.2888816,"Cl. 4, San Francisco, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FRANCISCO MUTUALIDAD,BUCARAMANGA,9000347741,2016/05/25,ACTIVA,2021/03/17,2021,7.1337278,-73.1280632,"Cra. 18 #No. 13-33, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FRANCISCO NORTE,BUCARAMANGA,9000361868,2016/12/01,ACTIVA,2021/03/17,2021,4.974400999999999,-74.2888816,"Cl. 4, San Francisco, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FRANCISCO PLAZA,BUCARAMANGA,9000346553,2016/05/10,ACTIVA,2021/03/17,2021,4.974400999999999,-74.2888816,"Cl. 4, San Francisco, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN GIL PLAZA,BUCARAMANGA,9000360920,2016/11/15,ACTIVA,2021/03/17,2021,6.5538015,-73.1414137,"Cra. 17 #20-115, San Gil, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN ISIDRO,BOGOTA,2737460,2016/09/27,ACTIVA,2021/03/19,2021,7.0646304,-73.16458779999999,"Cl 25 #17A-21, Girón, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JERONIMO,MEDELLIN PARA ANTIOQUIA,64794202,2017/12/05,ACTIVA,2021/03/31,2021,6.4436871,-75.7288994,"Cra. 11 #22 21, San Jerónimo, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN,VALLEDUPAR,148372,2017/10/17,ACTIVA,2021/02/12,2021,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN B,BOGOTA,2982081,2018/07/06,ACTIVA,2021/03/19,2021,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN J Y B,PEREIRA,18154290,2018/06/07,CANCELADA,2020/03/06,2020,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JORGE CENTRAL,BOGOTA,2751033,2016/11/02,ACTIVA,2021/03/19,2021,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JUAN,LA GUAJIRA,142162,2017/12/12,ACTIVA,2021/02/11,2021,5.3083783,-73.8147591,"Cl. 8 #7-1 a 7-119, Villa de San Diego de Ubaté, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN LORENZO,BUCARAMANGA,9000437197,2019/07/10,ACTIVA,2021/03/17,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN LUIS,BOGOTA,2680821,2016/04/27,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN LUIS,CUCUTA,305991,2016/12/05,ACTIVA,2021/03/29,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN MARTIN,AGUACHICA,42730,2016/09/26,ACTIVA,2021/02/18,2021,3.697314899999999,-73.69859129999999,"Cl. 10 #5-51, San Martín, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO SAN MARTIN,VILLAVICENCIO,319360,2017/08/17,ACTIVA,2021/03/26,2021,3.697314899999999,-73.69859129999999,"Cl. 10 #5-51, San Martín, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO SAN MIGUEL,BOGOTA,2758679,2016/11/30,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN PATRICIO,BOGOTA,2734895,2016/09/20,ACTIVA,2021/03/19,2021,4.1410403,-73.6392357,"Cra. 40 #27-36, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO SAN PEDRO DE LOS MILAGROS,MEDELLIN PARA ANTIOQUIA,65856602,2018/05/15,CANCELADA,2020/03/30,2020,6.458712,-75.55786499999999,"Carrera 50 #44A-56, Santa Fé de Antioquia, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SAN RAFAEL GALAN,BOGOTA,2905652,2018/01/17,ACTIVA,2021/03/19,2021,4.618078,-74.1199388,"Cra. 54 #2B-01, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN SILVESTRE,BARRANCABERMEJA,105505,2016/09/26,ACTIVA,2021/03/12,2021,4.719181799999999,-74.2252639,"Cl. 17a #3-86, Mosquera, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN VICENTE DEL CAGUAN 2 CAQUETA,FLORENCIA PARA EL CAQUETA,118212,2021/02/11,ACTIVA,2021/02/11,2021,2.1044521,-74.768356,"Calle 4 SUR # 9 A - 07 B, San Vicente Del Caguán, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN VICENTE MERCADO,BARRANCABERMEJA,103742,2016/05/02,ACTIVA,2021/03/12,2021,6.879733799999999,-73.41041659999999,"Cl. 11 #No. 14 41, San Vicente de Chucurí, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN VICTORINO,BOGOTA,2694526,2016/06/03,CANCELADA,2017/03/10,2017,4.5944742,-74.09688799999999,"a 24-56, Cl. 1 #24-16, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA BARBARA OCCIDENTAL,BOGOTA,2806588,2017/04/20,ACTIVA,2021/03/19,2021,4.7031347,-74.053928,"Cra. 45 #122-56, Usaquén, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA FE DE ANTIOQUIA PARQUE,MEDELLIN PARA ANTIOQUIA,68444002,2019/06/19,ACTIVA,2021/03/31,2021,6.3463411,-75.50984799999999,"Cra. 53 #50 49, Copacabana, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA FE DE ANTIOQUIA VARIANTES,MEDELLIN PARA ANTIOQUIA,66163202,2018/07/03,ACTIVA,2021/03/31,2021,6.3463411,-75.50984799999999,"Cra. 53 #50 49, Copacabana, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA LUCIA,BOGOTA,2674195,2016/04/08,ACTIVA,2021/03/19,2021,4.8551994,-74.06664959999999,"Cra. 10 # 4-18, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA MATILDE,BOGOTA,2715652,2016/07/29,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA RITA,BOGOTA,3370166,2021/04/22,ACTIVA,/  /,0,5.6132897,-73.81635109999999,"Cra. 7 #14-58, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,36014,2018/09/25,CANCELADA,2021/12/15,2021,4.866492399999999,-75.6207554,"Cl. 14 #13 43, Santa Rosa de Cabal, Risaralda, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA ROSA DE OSOS CALLE REAL,MEDELLIN PARA ANTIOQUIA,64900002,2018/01/09,ACTIVA,2021/03/31,2021,6.647545099999999,-75.4603317,"Cl. 30 #29 - 79, Santa Rosa de Osos, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA TERESA,BOGOTA,3045127,2018/12/12,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA TERESA 7A,BOGOTA,2982077,2018/07/06,CANCELADA,/  /,2018,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTANDER DE QUILICHAO-GALERIA,CAUCA,210903,2021/04/07,CANCELADA,2021/04/07,2021,3.0055348,-76.4851905,"Cl. 2 #1169, Santander de Quilichao, Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO SILVANIA,BOGOTA,2910206,2018/01/26,ACTIVA,2021/03/19,2021,4.4019175,-74.3859542,"Cl. 5 #5-20, Silvania, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SINCELEJO ARGELIA,SINCELEJO,109999,2019/05/30,ACTIVA,2021/03/23,2021,9.2841763,-75.404786,"Cl. 32 #7-35, Cortijo, Sincelejo, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO SINCELEJO LAS PEÑITAS,SINCELEJO,107248,2018/12/13,ACTIVA,2021/03/23,2021,9.3031925,-75.3816927,"Cl. 25 #27C-13, Sincelejo, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO SINCELEJO SAN CARLOS,SINCELEJO,107100,2018/11/29,ACTIVA,2021/03/23,2021,9.2841763,-75.404786,"Cl. 32 #7-35, Cortijo, Sincelejo, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO SINCELEJO TRONCAL BOGOTA,SINCELEJO,108622,2019/03/07,ACTIVA,2021/03/23,2021,9.2945753,-75.3835816,"Cl. 38 #25-26, Sucre, Sincelejo, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA COMPARTIR,BOGOTA,2738915,2016/09/29,ACTIVA,2021/03/19,2021,4.5965563,-74.1872646,"Cl. 53 #12-19, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA DESPENSA,BOGOTA,2715647,2016/07/29,ACTIVA,2021/03/19,2021,4.5965563,-74.1872646,"Cl. 53 #12-19, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA EL DORADO,BOGOTA,2758680,2016/11/30,ACTIVA,2021/03/19,2021,4.5795628,-74.2165745,"Cl 15 #3C-09, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA ESQUINA,BOGOTA,2738923,2016/09/29,ACTIVA,2021/03/19,2021,4.5806217,-74.2261797,"Cra. 6 Bis #5A-54, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA PARQUE,BOGOTA,2696318,2016/06/09,ACTIVA,2021/03/19,2021,4.5802152,-74.24303859999999,"Cra. 17 #30-14, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA SAN MATEO,BOGOTA,3026290,2018/10/17,ACTIVA,2021/03/19,2021,4.5802152,-74.24303859999999,"Cra. 17 #30-14, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA SANTA ANA,BOGOTA,2694497,2016/06/03,CANCELADA,2017/03/10,2017,4.5802152,-74.24303859999999,"Cra. 17 #30-14, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA SECTOR PINTO,BOGOTA,2765337,2017/01/10,ACTIVA,2021/03/19,2021,4.5802152,-74.24303859999999,"Cra. 17 #30-14, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOCIEGO SUR,BOGOTA,2696326,2016/06/09,ACTIVA,2021/03/19,2021,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO CENTRO,SOGAMOSO,73528,2018/01/24,ACTIVA,2021/03/08,2021,5.715599,-72.9262055,"Cl. 13 #9-117, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO COLISEO,SOGAMOSO,74542,2018/04/18,CANCELADA,2021/03/08,2021,5.722699899999999,-72.94132210000001,"Cl. 11 #28-45, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO CORTEZ,SOGAMOSO,74543,2018/04/18,CANCELADA,2021/03/08,2021,5.715880400000001,-72.9437717,"Cl. 5 #2-65, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO LA PRADERA,SOGAMOSO,73182,2017/12/04,CANCELADA,2021/03/08,2021,5.7199331,-72.9410202,"Cra. 26 #8a-2 a 8a-62, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO NOGAL,SOGAMOSO,73008,2017/11/14,ACTIVA,2021/03/08,2021,5.715880400000001,-72.9437717,"Cl. 5 #2-65, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO PUENTE PESCA,SOGAMOSO,73580,2018/01/29,ACTIVA,2021/03/08,2021,5.713165099999999,-72.9301761,"Cl 8 #11-53/47, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO SAN ANDRESITO,SOGAMOSO,73188,2017/12/04,ACTIVA,2021/03/08,2021,5.720023100000001,-72.9319431,"Cra. 17 #12-40, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO TERMINAL,SOGAMOSO,73189,2017/12/04,CANCELADA,2021/03/08,2021,5.720023100000001,-72.9319431,"Cra. 17 #12-40, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOLEDAD,BOGOTA,2765344,2017/01/10,ACTIVA,2021/03/19,2021,10.9089448,-74.7823408,"Cra. 14 # 44 - 63, Soledad, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO SOLERI,BUCARAMANGA,9000479123,2021/01/14,ACTIVA,2021/01/14,2021,7.14302,-73.132562,"Calle 3 # 15-67 conjunto residencial Parque Soleri, torre 1 local 06, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SOPETRAN,MEDELLIN PARA ANTIOQUIA,67878002,2019/03/22,ACTIVA,2021/03/31,2021,6.5012158,-75.74235879999999,"Cl. 10 #9-20, Sopetrán, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SOPO CENTRO,BOGOTA,2812783,2017/05/05,ACTIVA,2021/03/19,2021,4.8661012,-73.8767727,"Cl. 4 #2-33, Guasca, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOPO PUEBLO VIEJO,BOGOTA,3375560,2021/05/10,ACTIVA,/  /,0,4.8661012,-73.8767727,"Cl. 4 #2-33, Guasca, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOTAVENTO,BOGOTA,2911179,2018/01/29,ACTIVA,2021/03/19,2021,4.6047432,-74.1000234,"Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SOTOMAYOR,BUCARAMANGA,9000347734,2016/05/25,ACTIVA,2021/03/17,2021,7.121308399999999,-73.1340555,"Cl. 28 #6-55, Comuna 4 Occidental, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA BILBAO,BOGOTA,2905649,2018/01/17,ACTIVA,2021/03/19,2021,4.752515499999999,-74.1197912,"Cl. 143b #149B-19, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA HOSPITAL,BOGOTA,2947908,2018/04/17,ACTIVA,2021/03/19,2021,4.7542523,-74.0910055,"Ac. 153 #103B-10, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA JAVA,BOGOTA,2758686,2016/11/30,ACTIVA,2021/03/19,2021,4.7389092,-74.0903728,"Cl. 139 #96A-30, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA LAS FLORES,BOGOTA,2910219,2018/01/26,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA LISBOA,BOGOTA,3028262,2018/10/22,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA PROVENZA,BOGOTA,2885497,2017/10/26,ACTIVA,2021/03/19,2021,4.694063799999999,-74.0564692,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA RINCON MIAMI,BOGOTA,2756957,2016/11/24,ACTIVA,2021/03/19,2021,4.7255064,-74.0914217,"Cra. 93a #129 - 16, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA RINCON SAN JORGE,BOGOTA,2738909,2016/09/29,ACTIVA,2021/03/19,2021,4.7255064,-74.0914217,"Cra. 93a #129 - 16, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA SALITRE,BOGOTA,2734878,2016/09/20,ACTIVA,2021/03/19,2021,4.7547777,-74.080362,"a 157a-75, Cra. 92 #157a-1, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA SANTA VIVIANA,BOGOTA,2895050,2017/11/27,CANCELADA,2018/04/02,2018,4.7389092,-74.0903728,"Cl. 139 #96A-30, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBACHOQUE,FACATATIVA,115608,2017/11/28,ACTIVA,2021/02/23,2021,4.929439599999999,-74.1727899,"Cl. 3ª #4-22, Subachoque, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SUESCA CENTRO,BOGOTA,2737496,2016/09/27,ACTIVA,2021/03/19,2021,5.1018718,-73.799354,"Cra. 6 #7-81, Suesca, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO TALATSHII,LA GUAJIRA,145731,2018/07/10,ACTIVA,2021/02/11,2021,11.3809459,-72.2371843,"Cl. 16 #9-27, Maicao, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO TEJADITOS,BUCARAMANGA,9000389647,2017/11/10,ACTIVA,2021/03/17,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO TIBASOSA,SOGAMOSO,75696,2018/08/13,ACTIVA,2021/03/08,2021,5.749861399999999,-72.997154,"Cra. 2 #3A-50, Tibasosa, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TIERRALTA,MONTERIA,172695,2019/06/12,ACTIVA,2021/03/25,2021,8.1725018,-76.0604539,"Cl. 10 #16-84, Tierralta, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO TOCAIMA,GIRARDOT,80533,2016/06/22,CANCELADA,2019/03/21,2019,4.4576714,-74.6318142,"Cl 5 # 6 - 54, Tocaima, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO TOLEDO PLATA,BUCARAMANGA,9000474981,2020/10/29,ACTIVA,2021/03/17,2021,7.0814081,-73.12399289999999,"Ac 105 # 9 - 265, Girón, Bucaramanga, Girón, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO TRIGAL DEL NORTE,CUCUTA,319587,2017/09/27,ACTIVA,2021/03/30,2021,7.946359999999999,-72.50645829999999,"calle 10n # 15e-125 urbanizacion, Cúcuta, la esperanza, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO TRIUNFO,BOGOTA,2891622,2017/11/15,CANCELADA,2018/04/02,2018,5.9002739,-74.7337811,"Calle 23 # 18 - 69, Puerto Triunfo, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA AV NORTE CRISTALES,TUNJA,163890,2018/09/28,CANCELADA,2020/03/13,2020,5.564499199999999,-73.3464776,"Cra. 6 # 58 - 34, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA CARRERA 11,TUNJA,164229,2018/10/08,ACTIVA,2021/03/08,2021,5.5419371,-73.3681337,"Cra. 19 A #26a-31, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA EL CARMEN,TUNJA,154177,2017/11/07,CANCELADA,2019/03/21,2019,5.5419371,-73.3681337,"Cra. 19 A #26a-31, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA LA ESMERALDA,TUNJA,154312,2017/11/10,CANCELADA,2021/03/08,2021,5.564499199999999,-73.3464776,"Cra. 6 # 58 - 34, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA LIBERTADOR,TUNJA,157103,2018/03/01,CANCELADA,2019/03/21,2019,5.564499199999999,-73.3464776,"Cra. 6 # 58 - 34, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA SANTA BARBARA,TUNJA,158796,2018/04/17,CANCELADA,2018/04/17,2018,5.564499199999999,-73.3464776,"Cra. 6 # 58 - 34, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA SANTA LUCIA,TUNJA,155472,2018/01/22,CANCELADA,2020/03/13,2020,5.5395419,-73.3628559,"Cl. 26 # 12 - 64, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA SURINAMA,TUNJA,154178,2017/11/07,CANCELADA,2018/11/26,2018,5.518631099999999,-73.36269949999999,"Cl. 6 Sur # 5 - 39, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJUELITO,BOGOTA,2694504,2016/06/03,ACTIVA,2021/03/19,2021,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJUELITO PLAZA,BOGOTA,2696340,2016/06/09,CANCELADA,2016/06/09,2016,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO UBATE,BOGOTA,2751034,2016/11/02,ACTIVA,2021/03/19,2021,5.3083783,-73.8147591,"Cl. 8 #7-1 a 7-119, Villa de San Diego de Ubaté, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO URIBIA,LA GUAJIRA,164505,2021/07/16,ACTIVA,2021/07/16,2021,11.7153407,-72.27113829999999,"Uribia, La Guajira, Colombia"
